username;title;model;verified;date;region;text;stars;id
Ladoudou;Great size,;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;March 13, 2024;United States;"
The help line was useless and I had to figure out features by myself
";3.0;B0BHZT5S12
Liazard;Annoying quirks and can't be charged;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;November 28, 2023;United States;"
Update (12/2/2023)So a tech person from Amazon called the day after I posted my 1-star review (below).  He was concerned about the poor review and said the original Fire tablet was defective and it was replaced.  He said the business with moisture in the charge port should not happen (which actually conflicts with the error messages, which say the problem is caused even without moisture if you use a ""third party"" charger or cable).  Hmm, Amazon, that's the problem exactly - if I wanted a device that needed a specific cable I would have bought an Apple.  It should charge with ANY standard USB cable and charger.  Also won't work with battery chargers.Unfortunately I'm having the exact same problem with the replacement tablet using any of several different high-end chargers (Superdanny) and battery chargers all of which work fine with all my other phones and devices, including 7"" Fire tablets.  I see no reason to change my review - the only charger that works with the Fire is the one that came with it. Really makes it pretty much useless unless I leave it home.Original Review (11/20/2023)The new Fire tablets have something called a ""moisture sensor"" in the charging port.  It unfortunately disables any cable/charger combination that is not the Amazon charger that came with the device, no moisture.  It basically means you have to carry the Amazon charger and cable around just for this one device. If you forget to bring it on a trip you're out of luck.  You can't use the standard USB charger or battery charger or a standard USB-C cable, all of which you can use with any Android phone or tablet or ebook reader, among other gadgets that require USB power.  For some strange reason the only Android device that has this problem is the Amazon Fire tablet.Even weirder is that there is no way to tell whether you have a compatible charger except by trying it.  At least an Apple charger looks different so you know it won't work. If a particular charger or USB-cable is not compatible with your Fire tablet you get a message saying there's moisture in the charge port -OR- you're using a ""third party"" charger and you should use an Amazon charger. This is really strange as I have never even heard previously of problems with moisture in USB devices.  This design flaw really lowers the utility of this tablet to a sort of useless toy that's not very practical or reliable enough for general use.  Charging is completely unreliable.An ongoing problem for the Fire ecosystem is you can't get certain apps that are standard for Android devices for Fire devices.  An example is 1Password, probably the most commonly used password app available.  I've  seen complaints going back to 2015 that it's not available for Fire devices.
";1.0;B0BHZT5S12
kadijah batiste;Getting apps are terrible.;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;February 4, 2024;United States;"
I learned to stick to androids. On the fire tablet I cannot get any of my favorite apps like viki Rakuten or webtoons. So I don't  even use it since I bought it to play my Korean and Chinese dramas. All the good apps are unavailable  for the fire tablet.
";3.0;B0BHZT5S12
Keisha;Great Tablet;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;January 31, 2024;United States;"
5 year old loves this tablet. Only downside is messenger kids, she can call us but we can’t call her. Only way it will work is if she is in the app. I have no clue how to fix this and have googled.
";3.0;B0BHZT5S12
Tiffany;It keeps dropping apps or forcing out of apps while using them;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;February 6, 2024;United States;"
When I am reading my amazon books, the app keeps forcing me out of it or freezing. It does the same thing when my son is trying to use kids facebook messenger. We have to constantly restart the tablet and it is brand new.
";3.0;B0BHZT5S12
ldub;Slowest charging device I’ve ever had;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;February 14, 2024;United States;"
For a budget tablet, this is pretty good. HOWEVER, the charge time on it is ridiculous. Using the charging block and cable that came with it plugged directly into the wall socket, this tablet takes over 24 hours to charge from 20% to 80%.
";3.0;B0BHZT5S12
Carol;Tablet;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;March 8, 2024;United States;"
It has now gone wacky.
";3.0;B0BHZT5S12
mypenname;Not the same;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;December 1, 2023;United States;"
The status bars things are now red instead of blue.  That is going to take some getting used to. My solitaire game is gone, and I have tried three new games, and all of them have touch response that is so lagging I might as well be wearing mittens. I downloaded Hulu and it signs me out daily, requiring a new login code - even though it knows my login and password. Frustrating.I am not sure about the battery - its not awesome though. The control buttons are on the bottom now, which is also frustrating, since I keep instinctively reaching for volume and push the power button. Why? Why did they change it? Other than that, its fine.
";3.0;B0BHZT5S12
Joyce McDaniel;Fire 10;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;February 23, 2024;United States;"
Like large screen. Dislike all the apps that download on their own. I have to uninstall. The language in settings pops up every time I use the tablet. Games pop up constantly and is frustrating. Will be considering going to IPad if this continues
";3.0;B0BHZT5S12
Bill Stibb;If you use HULU, don't buy this;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;February 10, 2024;United States;"
This product seamlessly connected with Netflix and Max.  Hulu, not so much.  There seems to be a huge disconnect between enabling location services on the KF and the Hulu app.  Major disappointment.  A lot of customer complaints and no fix in sight.
";3.0;B0BHZT5S12
Casey Nichols;Glorified eReader;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;January 6, 2024;United States;"
I would recommend doing your research before buying if you have a specific purpose in mind for this tablet. For instance, I bought with the intent of using for my Canva creating as well as diamond painting and cross stitch. Well…none of the apps I use for these activities are available through the Amazon App Store.  In fact, quite a few of the apps I looked for were not available. I even searched for alternative apps for some of my favs…those were not available either! If you want to read, it’s great, but if you want to do anything more…not so much. It is literally feels like an updated Kindle reader with internet access.
";3.0;B0BHZT5S12
adivac;Smaller than expected;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;February 22, 2024;United States;"
I’m happy, it works great. Bought to replace my first gen. 10” tablet, which died after 3 years. One issue :This one is a bit smaller and doesn’t fit my original case!
";3.0;B0BHZT5S12
S. L. Graves;It Won't Stay Connected to Wi-Fi;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;January 23, 2024;United States;"
Edit to add: I’m so disgusted with this Fire tablet. At first it kept disconnecting from WiFi when it was near my wireless printer. The experts chimed in and sent me an email saying I shouldn’t have it that close to another WiFi device. Spoiler alert, none of my other connected devices are compromised by my printer. Now it won’t load Paramount+. I opened and streamed Paramount+ on all my other devices and yet it’s the tablet it won’t work on. I offloaded the app and tried to add it again and it won’t even do anything when I click on the download app button. I’m so over this. It was cheap, yes, but it’s been nothing but a headache.I bought this five days ago, specifically to stream apps like Peacock and Paramount+, etc. I was sick of using my phone when I was away from my TV, like when I'm cooking and cleaning. I have high speed internet and none of my other devices buffer or disconnect. I don't know what the problem is, but my Kindle either buffers several times an episode, or it says it ""requires an active internet connection"". So ALL my other devices have no issues, but the Kindle does? I was wondering why it was only $94 and now I know. I didn't buy it for the price, I just wanted a brand new Kindle. It just happened to be way less expensive than I expected. I'm beginning to think it was reduced because it sucks.
";2.0;B0BHZT5S12
Brian Harris;Tablet? Good. Appstore? Eh.;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;January 4, 2024;United States;"
If you're considering purchasing an Amazon Fire HD be aware that their apps are great...for senior citizens and children. I had a Kindle years ago and they are STILL offering many of the SAME janky apps from that era. Functionality for this tablet is greatly diminished when you aren't able to install productive apps or your favorite games. No Play Store. No Dropbox. No alternate browsers. BUT I CAN WATCH CARTOONS AND PLAY SUDOKU.Stop letting the boomers tamper with the customers ability to choose for themselves what they do and do not want on their tablets and this would be an unbelievable product.
";3.0;B0BHZT5S12
Stephen M;Not bad for the price;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;January 28, 2024;United States;"
Works as one would expect. Ensure to keep the software updated and it should be fine. Not as capable as other tablets but it’s half the price of those others.
";3.0;B0BHZT5S12
