username;title;model;verified;date;region;text;stars;id
Amanda Martin;Must Have!;Color: Black;Verified Purchase;January 3, 2024;United States;"
I previously had a iRobot Roomba vacuum and it was awful. Made a ton of racket, stuck constantly, etc. It really made me hate robot vacuums. I work at home and have been really busy so the floors always get on my nerves. We have 2 cats and a dog and the floor just always seems dirty. It stressed me out. So, i started researching robot vacuums once more. i came across this one and looked at the listing probably 5 times over the course of two months. It was so expensive but the reviews were glowing. So I took the plunge and am I glad I did! This vacuum is magnificent! It has rarely gotten stuck mostly on my very odd metal coffee table, the transition from moping to vacuuming on rugs is A+, it's rarely sucked up anything it's not supposed to, mainly hoodie strings my cats like to drag from hiding places. The map and room/zone set up is a piece of cake. The app response is almost immediate. I truly cannot say enough amazing things about it. I do not use their cleaner but other plant based cleaners in the tank and there are 0 streaks on my floors. BUY IT. I swear it's worth it.
";5.0;B0BVB5PTDK
Sarah;So amazing, everyone needs one!!!;Color: Black;Verified Purchase;March 8, 2024;United States;"
This mop and vacuum combo is just what this busy momma needs!! The app was super easy to set up and the device maps the whole house. With two floors, you are even able to just move it downstairs and have it map multiple floors.It automatically switches from vacuum to mop when needed and makes beautiful lines in the carpet that makes my house feel and look cleaner.
";5.0;B0BVB5PTDK
Sydney;Worth the $$;Color: White;Verified Purchase;September 4, 2023;United States;"
Let me start off by saying this was not an easy purchase decision for me. I have struggled to come to terms with spending this amount of money on a vacuum/mop, but it truly has increased my quality of life significantly. And that’s what money is for.I decided on this model because I did not want a camera going through my house based off of the reviews of the S7, so the S8 pro ultra it was. I also did not want a robovac that I had to manually switch the mop piece out, knowing that I would never do that. I read reviews for other robot vacuums and it sounds like all of them give out after about eight months so this felt like more of an investment.This brought me to Robbie the Roborock lol. This guy cleans to perfection. You think your house is clean until you empty the dirty water bin and realize you’ve been living in filth. I have a large dog who has short hair and Robbie the robot has no issue, slurping up all of his fur and any mud he brings inside. My dog typically goes after the vacuum, however he has no issue with Robbie especially once we did some desensitizing to it using lots of high-value treats.Outside of that my home has never looked cleaner, and I no longer feel embarrassed when friends come over and I start to notice little dust bunnies in the corners of rooms. You can tell when Robbie’s been working because the house shines and smells great.The only bad side of any vaccuum/mop machineThe dirty water basin does not smell good when you empty it, so I am going to try the recommendation online which is to buy a toilet bowl gel stamp for the top of it. We will see how that goes. I’ve only had to empty it twice, though.I’ve had Robbie for a few months now and could not be more thrilled about the purchase. Highly recommend.
";5.0;B0BVB5PTDK
Jessica;Yes, it’s worth the money;Color: Black;Verified Purchase;December 20, 2023;United States;"
We have cherry wood floors. Constant footprints from kids, if I didn’t have a robot mop, I’d go crazy. Why this insanely expensive robot mop? We tried multiple brands and even different roborocks, none of them are as impressive as this guy. The other mops leave streaks, the tank runs out of water before finishing my home (the s8 pro ultra goes back to the base and refills itself), one mop tried to mop my area rugs (this mop can tell the difference between floor and rug and it picks up its mop pad and vacuums the rugs). This mop can run 3-4 nights before having to empty the dirty water tank or fill the clean water tank. The other mops throw down a lot of water on my wood, while this mop throws it down and sucks it back up which is better for my wood and also likely why it doesn’t streak. I feel that it is more hygienic- this mop goes back to the base frequently and rinses the mop pad. It also picks the mop pad up off the base so that it can dry. Seems more hygienic than reusing a wet, dirty mop pad that has been sitting wet for a few days. Yes, I would buy it again. Do people judge me when they find out how much this thing cost me? Apparently so. Oh well, I have a new best friend. :)
";5.0;B0BVB5PTDK
Will_Tx;Works well but customer service is terrible;Color: Black;Verified Purchase;August 9, 2023;United States;"
Prior review: The instructions to setup the robot are terrible and my battery isn’t charging. On top of that, customer service sent me incorrect info on how to charge it, I had to do my own research after to realize they gave me the wrong info on a subsequent email. I haven’t received any further responses from the vendor and explained that a brand new product at this price point should be working. They’re indicating I can expect to hear back in 24 hours and they’d need to go through warranty now.Update: I ended up giving up with their product support, returning the product, and giving it another try. Their customer service may be ATROCIOUS but their product is top of the line. It’s night and day comparing to the roomba. It’s significantly smart to, less likely to hit your furniture, leaves your floors beautiful, and works very very well. The only thing that is annoying is you can’t silence the verbal descriptions as it goes through things: “washing the mop”, “starting manual run”, etcWould have gotten 5 stars if my initial interactions with customer service were not so bad.
";4.0;B0BVB5PTDK
Terry Love;Love it! It’s wonderful!;Color: White;Verified Purchase;January 7, 2024;United States;"
Previously owned another brand for many years that finally needed to be replaced. Love the convenience of the Roborock Ultra Pro 8 that it self-empties & is always ready to go. Like too that I can have it only vacuum, if wished, which I often do. The app is fairly easy & shows you where & what the robot is cleaning & how.  I have scheduled it for a daily vacuum, but can easily adjust as needed. I’ve owned it for a few weeks after purchasing it on Sale. Although expensive for my budget, it is very well worth it for how clean it is keeping my house with hardly any effort on my part. I’m very happy I purchased it & got it on sale, too! Note: Amazon did a very good job shipping! It arrived in an unmarked box over Roborock’s box & arrived as projected. It was helpful, too, how Amazon allows you to track even the hours which it will arrive & when it’s been delivered. Because of the extended return period via Amazon for the black friday/holiday sale happy I purchased it from Amazon! This is 1 of my best purchases!!!
";5.0;B0BVB5PTDK
Curt;Amazing So Far!;Color: Black;Verified Purchase;August 5, 2023;United States;"
Cleaning Performance:While we have only had it a few days, our floors have never looked better! We have been using Bona on our new engineered hardwood floors for the past year and they always looked like they had a film on them and generally looked dull. Furthermore, after cleaning them with a lot of pressure, dirt would still rub off with a paper towel so they weren't really clean. After doing a deep clean mop using only water, the amount of dirt is astonishing and confirmed my suspicion that the bona was not really cleaning the floors.It also does an amazing job vacuuming the carpets and hardwood. We have a border collie that sheds a lot and it is great not having hair tumble weeds floating around and stuck in the carpet. And it has already saved us a bunch of time not having to pull out the upright and mop.Mapping & Obstacle Avoidance:We have a 4,400 sqft house with about 2,400 sqft downstairs and it only took about 30 minutes to map it with great accuracy. It is also great at avoiding obstacles and recognizing chairs, shoes, scales, etc.The App:The app is great, there are tons of features and configuration options and it is very easy to use. The ability to name rooms, create virtual walls and no-go zones is also very helpful as it did get caught up behind a toilet in our water closet due to a black rug bunching up.Only downside is that it does not like black rugs due to the cliff sensors so it will avoid them sometimes. However, after doing some research this affects all robot vacuums so it is not specific to this model or brand. As a result we decided to replace our black 8x11 shag rug in our great room with something lighter.Overall, this thing is amazing, while very expensive, I believe it is a great value as I can trust it to clean better than we were able to and is saving us multiple hours per week.
";5.0;B0BVB5PTDK
Gerry Pez;Saves time;Color: Black;Verified Purchase;March 4, 2024;United States;"
While this is expensive, what it does is save time and that makes it worth it.  I can do my entire house with one button push.  The one fault is that it can’t handle low legs (the kind that go along the floor) on the ground. It will get stuck going over them, so I remove these before vacuuming.  The software app is very good.
";5.0;B0BVB5PTDK
Jim Robx;Very impressive so far. Puts my previous two Roomba's to shame;Color: White;Verified Purchase;July 13, 2023;United States;"




                    The media could not be loaded.
                



I have about 2700 sq ft of porcelain tile with just a few area rugs.  I've only had the S8 Pro Ultra make one vacuum and mop pass through the entire house and it's very impressive.  These are the things that stand out for me:1. Mapping is very precise.  After one false start I followed the instructions and opened all doors and let it do it's thing.  It created a single map of every room which I was then able to split up and label as separate rooms. From there setting up a detailed schedule was easy.2. It was easy to setup ""no go"" zones.  You start with a rectangle which you can stretch and rotate to the needed size then place on the map.  Add additional rectangles for complex shapes.  I have an U shaped couch (red outline in middle of picture) which required three of these rectangles but was easy to setup.3. I wanted to set up a cleaning zone in front of the food prep area of the kitchen (white object left of couch is the cooking island).  I only wanted to cover the area between the gas range and the cabinets behind it.  Cleaning zone creation is similar to ""no go"" zone setup with one major flaw.  You can resize and move the cleaning zones but you cannot rotate them. That required me to create multiple overlapping rectangles to cover the odd angles of the area.  I hope this works because after creating a ""routine"" using these zones I can't see them in the App anymore. I hope the App developers see this because these two changes would make a great product even better.4. Performance of the mop feature is outstanding.  My floors now feel ""squeaky clean"" again.5. I don't use Alexa for security reasons so won't be evaluating it.I'll update this review as I get more experience with the machine.6. Human engineering miss.  The fresh water tank lid must be held open during a refill making this an unnecessary two  hand operation. (see video)
";5.0;B0BVB5PTDK
Ryan;Error 44;Color: Black;Verified Purchase;December 30, 2023;United States;"
If anyone purchases this and gets an error 44 message the first time they use it, meaning the dirty water won’t get sucked up into the tank.  I took off the back panel of the housing unit and found that the hose must have been kinked during assembly.  Simply move the hose to the slot created and put the back, back on.  Works fine now.I’ll update once the mopping has been done.  Everything else works good.
";4.0;B0BVB5PTDK
Amazon Customer;So far, so good;Color: Black;Verified Purchase;July 27, 2023;United States;"
Environment: approx 1700 sq/ft of luxury vinyl plank. Two adults, two kids, a large dog (mastiff breed), and I set it to ignore all the rugs (they’re Ruggables, so we toss them in the wash when they’re dirty).We’ve had it just under a week, and it’s been a noticeable game changer. It’s so nice not to have to manually clean the floors. This has already saved us hours of time, so as long as its durability matches its ease of use, this thing will absolutely pay for itself in time saved alone.We’ve tested all the settings and haven’t had to use anything higher than the “medium” settings (balanced vacuum, moderate mop, and standard route). On this setting, it definitely gets all the dog hair and paw prints, all the grass from outside, the crumbs by the table…everything. It mops up all the dried dog slobber. Truly, we’ve had no issues with the cleaning power so far.Quirks: it is determined to clean under the dining room table, even when all 8 chairs (total of 32 legs) are down. It would probably get stuck in there long enough for the battery to die if I hadn’t altered the map to avoid it. When the chairs are up, it effortlessly navigates the four table legs.Cons: the wheels leave tracks when it mops. Our floors are dark/multicolored (made to look like dark hardwood), and you have to look at the right angles w/ the sun coming in to see them, but you can absolutely see the wheel tracks after it mops. This doesn’t bother us one bit because it’s a small price to pay not to use the Bissell ourselves, but this may be a huge deal to some buyers.All in, this thing is awesome. We have schedules set, so we just make sure the kids pick up their toys and this thing does the rest. Really couldn’t ask for more
";5.0;B0BVB5PTDK
nmmarvel;For those who love a clean floor;Color: Black;Verified Purchase;June 1, 2023;United States;"
I haven't written many product reviews; maybe one?  However, this product compelled me to write a review the day after receiving it.  I purchased this unit, the series 8 after both my iRobot vacuum and separate mop died within a month of one another.  One has to question engineered obsolescence.....  Regardless, I chose this one because it was a mop/vacuum combo; however, I did have reservations regarding the ability to function well as both.  From the moment you pop the box open, you know it's a quality product, just in the way it is packaged with care and thoughtfulness.  The app is vastly more dynamic than the iRobot mop app I used previously.  I had the latest, greatest iRobot mop and vacuum, and it took several attempts and about 4 hours each time to map my home.  This mop/vacuum did it in about 10 minutes....it was a sight to see.  I have two dogs and live in the country, my home is one level and has about 1900 square feet of hard floors (luxury vinyl tile), and I despise dirty floors.  I love walking on a freshly mopped floor and not having particles stuck to my feet, and this does the trick.  If you're looking to get away from ever vacuuming and mopping again wholly, you'll need to wait a few years until we have fully functioning robots, but...if you love having a clean floor, daily, without particles of dirt, grime etc. sticking to your feet, this is for you.  We have large windows and get a lot of sun, so for us OCDer's the streaking is a little hard to look at.  When it gets to me, I run my sweeper mop/manual mop over the area a bit, however, this unit does a FAR better job at leaving fewer streaks than the iRobot mop did.  The app allows you to select a cleaning direction that aligns with the grain of your floor, having a much better-looking end result.  Overall, I am amazed by the technology of this Roborock S8 Pro Ultra, and I'd highly recommend it to everyone who loves a clean floor!
";5.0;B0BVB5PTDK
Amazon Customer;Fantastic!;Color: Black;Verified Purchase;March 30, 2024;United States;"
I'm in love with this! Best purchase I've made in a long time! My floors are getting done while I'm doing laundry!!
";5.0;B0BVB5PTDK
Phil;Skeptical but very satisfied;Color: Black;Verified Purchase;September 5, 2023;United States;"
We have a multi story home with several styles of carpet, wood and tile. We also have several area rugs.  I spent a lot of time researching different robot vacuums. Other family members had purchased the shark and roomba robots all to pretty much stop using them in under a year. The combination of vacuum and mopping is what caused me to want to get the Roborock despite the dissatisfaction in competing brands on vacuuming only robots.After getting the robot we let it conquer each floor of the home. We learned quickly to get cords out of the way. A blind cord got wrapped in the Roborock as did thinner electrical cords. Spending a few minutes getting cords out of the way is worth the effort.  We also confirmed that the vacuum does not like high pile area rugs. We just created no-go zones in the app to avoid the issues in one of the rooms.The vacuum runs a lot longer than it would take to vacuum but it is also more thorough in most instances than I would be if I were vacuuming. It is able to go under the beds and other furniture that we would not always vacuum or mop.Sometimes it chooses what I think are unusual patterns but eventually covers the entire area. The maps in the app can confirm that it did or did not clean a particular area.I wouldn’t throw out your current vacuum though…. We still need to use the old one do the stairs and cover the area rugs that the Roborock cannot handle.In the end we have concluded that the signicant investment is worth it. It saves us time and we are able to keep the floors cleaner than we did before purchasing this vacuum/mop.
";5.0;B0BVB5PTDK
Blake Campbell;Fan error 155;Color: Black;Verified Purchase;March 4, 2024;United States;"
I’ve had this thing for barely a month and getting a “fan error 155” that has made it non functioning.  Prior to that it’s worked perfectly and been a pleasure to have in the house.  when it works it works very wellUpdate - customer service has been very helpful and did more than expected since it broke so quickly.
";5.0;B0BVB5PTDK
Elliott Lum;Like having a maid;Color: White;Verified Purchase;February 2, 2024;United States;"
A truly remarkable machine which dramatically outperforms the previous machines we’ve had from Neato and Samsung. What makes this machine so impressive is it’s ability to vacuum and mop and automatically adjust for carpets and floors. The mop even cleans  itself. Navigation around obstacles is excellent. Once your house is mapped, and the rooms identified the named you can selectively clean individual rooms using Alexa commands or the map on your smart phone. This was the top of the line machine when we bought it, but Roborock just announced several newer models at CES which will be available in April.We set the machine to automatically clean the house three times a week and feel like it’s almost like having a maid on our staff
";5.0;B0BVB5PTDK
Michael;Easy to set up, works like a charm.;Color: Black;Verified Purchase;December 14, 2023;United States;"
It's expensive. However, it's worth the price. At our house, we're all either working full-time jobs or going to school. As a modern labor-saving device, I think it's worth it. The Roborock S8 exceeded my expectations. We have only been using it for about two weeks. It cleaned the floor better than I anticipated. We usually ditch the shoes at the front door. We can now easily walk around in warm socks or bare-footed and it's clean.Our floor is faux wood composite laminate. The Roborock did great with this floor, even getting the edges  at the baseboards with its little sweeper brush. It did struggle with rugs. We have a mixture of thin polyester rugs at the home entrances and higher-quality wool rugs inside the living areas. Roborock sucks up the cheap rugs and takes a minute to figure out the higher wool rugs. Once it got on the wool rugs, it did a good job. Going to buy double-stick tape for the thin rugs.It's smart. It went under the couch and found my missing flipflop. Reported it on the app. It also told on the dog when she investigated too closely. The setup was super easy. Get your home in order and hit the quick mapping function. Roborock did an admirable job of mapping the floor plan. It got confused by a mirror. It sees it as a ""closet"".
";5.0;B0BVB5PTDK
ShawnTheShow;I echo the other 5 stars;Color: White;Verified Purchase;January 25, 2024;United States;"
This thing is like a NASA invention that they decided to downgrade and just clean floors. It's so smart, I'm starting to suspect it knows more about my house than I do. I mean, it navigates around like it's got a PhD in vacuumology. It's picking up dirt I didn't even know existed – makes me wonder what I’ve been doing with my life. And the app? I can control this thing from my phone. It’s like I’m living in the future, except the future is just me not having to vacuum. It’s so quiet too, half the time I don’t even know it’s there. I could be talking to someone, and it just silently cleans around us, like a polite ghost who’s really into tidiness. Honestly, this vacuum doesn't just clean; it makes me feel like I've got my life together
";5.0;B0BVB5PTDK
Kinkerbella;Love this littrobit, life changing!;Color: Black;Verified Purchase;September 18, 2023;United States;"
I have two cats and two dogs, and while my house is generally very clean, my floor is the biggest challenge. Vacuuming is okay, mopping kills me. It should be done every day, sometimes twice, but who has the time? My husband always tells me I should hire someone, but, because I live in a touristy area, cleaning services charge tourist rates. And I just won’t pay that. I also refused to pay for some thing I can do myself for the most part. Enter this little genius robot. It vacuums and mops my house , and if I run a once a day, I don’t have to feel bad about anything. I don’t mind dusting, and my house is generally pretty damn clean and organized. And now my floors will be clean as well, every day! If I use this machine every day a  as I plan to, I will only have to to deep clean behind things periodically because this thing will keep even that mess at bay.It’s a huge leap of an investment, but I looked at what it would cost me to have someone clean my house, and what the payoff would be for this, and this is a bigger win. My floors have never been so clean. And because my house was generally organized, this is a win-win.I am in love this with this thing and unless it takes a crap I will continue to. If that day comes, I will reach out to the manufacturer. The manufacturer has decent customer service, as I did have a hiccup getting on my Internet, but they were helpful.
";5.0;B0BVB5PTDK
David hicks;Absolutely Amazing Robot;Color: Black;Verified Purchase;August 7, 2023;United States;"
This was my first Robot vacuum that I ever bought so I was a little leary considering the price but I wanted the best on the market and guess what...this is worth every penny !!! This robot is simply amazing I am shocked. It vacuums, mops, and I like to say sweep too because it vacuums my hardwood floors very well with it's vacuum and its little brush that gets in the corners and crevices for any dirt and crumbs. It also does an amazing job vacuuming my plush carpeting around my house as well...you can even see its vacuuming marks in the carpet after its done. And love how clean it mops my wooden floors too. Incase anybody is wondering Roborock sells special cleaning detergent for the mop water for this (you can't use regular floor detergent) which works great and is super concentrated so the bottle lasts a very longtime. This robot cleans, empty's, and drys itself after cleaning too so the maintenance its very minimum. Its app and map features and functions are topnotch too and very easy to use and function. This robot's navigation is also topnotch and even recognizes and identifies obstacles or items and marks them on the map for you as well. It drives around my house and obstacles with ease like it has eyes and a brain it's crazy lol !!! I absolutely love this robot and it has made my cleaning chores a breeze now lol !!! Everything that this robot does and offers is top tier and it's no wonder why it's been highly reviewed by many sites and other customer reviews. Buy this now because you won't regret it. This does it all and it does it very well !!!
";5.0;B0BVB5PTDK
Lawrence;Good but not great;Color: Black;Verified Purchase;July 20, 2023;United States;"
I do really like the Roborock. We have hard floors, and some rugs. After it’s vacuums it’s spotless, I love seeing the vacuum lines on the rug, just makes me feel it’s extra clean. And it does a good job when mopping too. This is exactly why we bought it…. We have 2 young children so post dinner the floor is covered. The kitchen is the other area that just gets a bit grubby on the floor, from prepping dinner to wiping the surfaces down. Roborock takes care of it. So they’re the pros.I didn’t give it 5 stars for a few reasons:- it does get stuck more than I would like (bumps into a door and closes herself into a room)- I have to pick up a rug that has “tassels” on each end because when she runs over the tassles whilst vacuuming it gets jammed- quite noisy- maintenance is a pain- consumables are expensive (I didn’t take that into account when buying)
";4.0;B0BVB5PTDK
Chris;So much better than iRobot;Color: White;Verified Purchase;February 7, 2024;United States;"
So long term iRobot user most recently with a J7 with the camera.  Decent device but it clogged frequently and required very frequent charging contact cleaning to charge at all.This new Roborock device is amazing. First it maps the entire floor with the LIDAR in like 10 minutes. The Roomba took hours and multiple runs to do the same.  The Roborock always seems to know instantly where it is in the house if picked up and/o moved to a new floor.The vacuuming works good and the mopping feature is amazing. Super amazing! Such clean floors.Worth the $1600!
";5.0;B0BVB5PTDK
Christopher J.;Much better than iRobot S6;Color: White;Verified Purchase;January 1, 2024;United States;"
Robots seems to know where it is much more than previous robots. You can live track it across the map.It can clean its own mop brush.The 10 room limit is a downside.
";4.0;B0BVB5PTDK
Merissa;A product to try;Color: Black;Verified Purchase;March 29, 2024;United States;"
Don't take my rating for it, try it out yourself!
";5.0;B0BVB5PTDK
SHIPS FROM NYC;App was not working;Color: Black;Verified Purchase;January 27, 2024;United States;"
Had to send it back to factory. So far working ok. Extended warranty recommended.
";4.0;B0BVB5PTDK
Lisa E.;Awesome time saver;Color: White;Verified Purchase;February 8, 2024;United States;"
We really like Rosie (yes we named our roborock )it vacuums and mops all in one .the self cleaning is nice and it’s very thorough.the vacuum action is slightly louder than I expected but it seem to have superior suction compared to the other autonomous vacuum we had and this one doesn’t get hung up on furniture and stuff also you can program multiple floors very happy with this purchase
";5.0;B0BVB5PTDK
DaReach;Happy, Happy, Happy!;Color: White;Verified Purchase;November 25, 2023;United States;"
We had an old Roborock S5 and had been very happy with it but wanted an upgrade that could do mopping and vacuuming in the same run without getting our rugs wet. We tried another manufacturers brand new flagship model which touted the same or possibly more advanced features than this one. We were so unhappy with it that we had to send it back after 3 weeks of shear frustration.We just set up our new S8 Pro Ultra yesterday, it mapped our home in about 4 minutes and flawlessly did a full cleaning with vacuum and mopping.Notables:1. The WiFi setup was a bit of a pain. I had to set my dual band router to only 2.4ghz and had to also turn off cellular on my cell phone before I could get it to work.2. The Roborock vacuum/mopping pattern goes back and forth in straight parallel lines which we like a lot. Not all robot vacuums will do this and you don’t really hear much about that.3. In order to have full functionality in the app you have to log into it with the owner account and shared access will not allow you to access schedules and perhaps other functions.
";5.0;B0BVB5PTDK
Kim Chavez;Well worth it's weight in gold!;Color: Black;Verified Purchase;December 6, 2023;United States;"
With 2 cats and a German Shepherd, the hair alone is enough to make one crazy, let alone in the fall with tracking in leaves and dirt from outside.  My job chains me to my desk for 9-10 hours a day. I don't have time to clean like I want.  This vacuum / mop is a game changer.  When I received it, I went ahead and used the old vacuum to give the new one something decent to start with.  I scheduled it for a full clean (vac and mop) every day.  It took a couple of cleans after mapping for it to learn the lay of the house well enough that it is now completely efficient in how it cleans.  It is leaving the house so fresh every day that I wonder how I did without it.  This is my first so I can't compare to other models but I absolutely love it.
";5.0;B0BVB5PTDK
Nic Laughter;Worth the money;Color: Black;Verified Purchase;October 31, 2023;United States;"
I found this because the S7 had a great prime day deal. Though it was $700 more, the design and difference in cleaning urged me to buy this model instead (since we have pets). I’m blown away with how much better it performs than the iRobot or Shark models I’ve had. The mopping feature is decent, but not capable of cleaning anything more than small spills (anything that’s dry will need to be mopped the old fashioned way). Still, my house has never been cleaner.
";4.0;B0BVB5PTDK
Apurva;"As close to ""perfect"" as I've seen";Color: White;Verified Purchase;May 7, 2023;United States;"
So I've had many other robot vacuums in the past, from the old room and, to a top of the line Samsung, and our last one was the Ecovacs T8 AIVI.  Each was an incremental upgrade, with its own issues.My Ecovacs died after 2 years of daily use.  The Asurion warranty paid out the full purchase price, so I was in the market for a new robot vacuum.After doing a lot of research, I decided to wait until the Roborock S8 Pro came out, due to its unique features and aesthetic.After having it for 2 weeks, I've come to the conclusion that it's the perfect vacuum (at least for our needs).The mopping feature is amazing, and I love that EVERYTHING about it us automated, from cleaning the mop, to drying it, and even lifting it up when it encounters carpet or a rug.I love that it has easy to fill/empty ""ean"" and ""dirty"" water tanks in the base.  They last about 2 days at a time.  The bag in the bade hadn't needed replacing yet (running daily for 2 weeks).The app is the best app I've used so far dor a robot vacuum.  The wifi connection was easy.  The mapping of the home was fast and accurate.  It was super easy to assign room boundaries, divide open areas into ""rooms"" (the Ecovacs app is terrible about this by comparison).I literally cannot find a single flaw in this product.  The first couple of days, it got stuck in a few odd places, but clearly the AI is intelligent, and it ""learned"" from its experiences, and hasn't gotten stuck since.I did buy an Asurion warranty, and theist two robot vacuums I've had died after a couple of years, and the warranty easily paid for itself.
";5.0;B0BVB5PTDK
Pat;Worth every penny;Color: White;Verified Purchase;December 21, 2023;United States;"
I had been a loyal Roomba iRobot customer for 20+ years and believe I had their first robot vacuum through the j7, but when I purchased the Brava jet robot mop, I was extremely disappointed.  When I managed to get it to charge I was satisfied with the performance but that only happened maybe 4-5 times!  I called customer service and I even spent another $100 to get a new base and cord but the new one performed exactly the same -absolutely would Not stay plugged in to charge!  They lost me as a forever customer.  I switched to Roborock s8 Pro Ultra and am delighted with this combo vacuum and mop!  Both perform better than Roomba.  The price was high but I am delighted with vacuuming and mopping results!
";5.0;B0BVB5PTDK
Jennifer;Great job;Color: White;Verified Purchase;January 9, 2024;United States;"
We like it and it work well everywhere.
";4.0;B0BVB5PTDK
MT;I'm in love with a vacuum.;Color: White;Verified Purchase;October 26, 2023;United States;"
This is the 3rd robot vacuum we've had in as many years. I tried a Roomba and a Shark previously. Granted, neither of those were vacuum/mop combos, but the Roborock vacuums and mops our entire main level in ONE charge, and takes less than an hour (about 1000 sqft). It does a phenomenal job of it, too. We've done a lot of yard work recently and have patches of dirt that turn into mud every morning, with two large, long-haired dogs that track all sorts of dirt and mud in regularly. Not only that but we have four indoor only cats. This thing, so far (two weeks in) cleans the floors much better than our last vacuums and if it continues to do this well, it will be worth every penny. It's been super easy to clean/change/fill the water tanks and I love that it uses dust bags, too! The app, the mapping system, and the vacuum in general all seem much smarter and more well-designed than both of the last ones. Our floors have never been cleaner and I love that I can carry it upstairs and have it clean a second floor as well!
";5.0;B0BVB5PTDK
Kevin W;Amazing tool for keeping thing clean;Color: Black;Verified Purchase;September 29, 2023;United States;"
So I wish I could give more than 5 stars. I have other robot vacuums that require constant attention or repair. Not this one. Keep it clean and it just does its job with no hassle and fuss. Gives you alerts and turns the dock light red when it’s in need or attention. I have 6 pets and run it nearly daily and it tackles everything. It has very powerful suction that keeps my carpets clean and floors mopped perfectly. I use about a bag a month and only use my big vacuum every couple of weeks just to make sure everything gets picked up.  The lidar is so much more efficient at mapping and avoiding obstacles.  Smart home integration is seamless and the app is very user friendly.Not everything is perfect so some livable annoyances are the mop cleaning is a bit messy at times. You need to really use their cleaner to avoid an excess of suds. It’s set to vacuum carpet first then mop and sometimes after it starts it will drag the wet mop into the carpet. Not a big deal since it’s just damp, but still annoying.All said and done, when it’s time to replace the other two, which are a different brand, I will be looking to get another Roborock.
";5.0;B0BVB5PTDK
Michael Thomason;This thing is Great!;Color: Black;Verified Purchase;January 30, 2024;United States;"




                    The media could not be loaded.
                



I’m a gadget guy,  so a robot vacuum/mop is something I’ve  been looking at for a few years now. My wife is taking care of her mother across town and is only home a few hours per week at most.  So I purchased the Roborock S8 Pro ultra to help me out with the house work.  I am very impressed with its prowess navigating around dining room chair legs, mopping skills and the S8 gets high marks vacuuming our hard wood floors and carpeted areas of the house.  I’m very satisfied with this product.  My wife remarked, “The floors look really nice,” on her first visit home after my purchase.
";5.0;B0BVB5PTDK
California Gold;This Machine Does It All and Cleans Extremely Well!;Color: White;Verified Purchase;January 1, 2024;United States;"
I have a multistory house and this is the 3rd RoboRock I have purchased.  This is on the first floor where most of the hard surfaces are installed.  Got it setup out of the box and mapped the first floor. It’s programmed to start cleaning at midnight.  I wake up to freshly washed hard surface floors and vacuumed carpets.  This machine truly does it all and does it quietly and efficiently.  I didn’t think it would be possible for Roborock to improve but they did with this S8 Pro Ultra.  Love it and highly recommend the purchase.  Yes, it is pricey but after having it set up for a couple of weeks and working well, I can honestly tell you it is worthy the price.
";5.0;B0BVB5PTDK
Pinky;It works (2 weeks in) but dog fur is an issue;Color: Black;Verified Purchase;August 24, 2023;United States;"
I have had this for 2 weeks now. It is a lot quieter and smarter than my previous robot vacuum. It does an amazing job on the edges of my floors and is overall amazing.However, my dog and cat shed like crazy, and every day I have to manually empty the dustbin because it cannot be sucked out into the base. A quick visual inspection looks like the robot is designed to suck out the dust bin from the bottom rollers, which just isn't capable of removing the fur.But, it is not hard to remove the fur and the base still cleans the mop and replaces the water.I also like how easy it is to clean fur out of the rollers. It was well-designed for removing fur from its moving parts.
";4.0;B0BVB5PTDK
